sqrts	xsec	
11000	0	
11089	0	
11178	0	
11267	0	
11356	0	
11445	0	
11534	0	
11623	0	
11712	0	
11801	0	
11890	0	
11979	0	
12068	1.13584e-08	
12157	6.17083e-09	
12246	4.69068e-09	
12335	3.91246e-09	
12424	3.41177e-09	
12513	3.05417e-09	
12602	2.78178e-09	
12691	2.56504e-09	
12780	2.38704e-09	
12869	2.23732e-09	
12958	2.10899e-09	
13047	1.99732e-09	
13136	1.89896e-09	
13225	1.8114e-09	
13314	1.73278e-09	
13403	1.66165e-09	
13492	1.59688e-09	
13581	1.53755e-09	
13670	1.48295e-09	
13759	1.43247e-09	
13848	1.38561e-09	
13937	1.34195e-09	
14026	1.30115e-09	
14115	1.2629e-09	
14204	1.22694e-09	
14293	1.19307e-09	
14382	1.16108e-09	
14471	1.13081e-09	
14560	1.10211e-09	
14649	1.07484e-09	
14738	1.04891e-09	
14827	1.02419e-09	
14916	1.00061e-09	
15005	9.78069e-10	
15094	9.56506e-10	
15183	9.35852e-10	
15272	9.16044e-10	
15361	8.97029e-10	
15450	8.78757e-10	
15539	8.61182e-10	
15628	8.44261e-10	
15717	8.27958e-10	
15806	8.12236e-10	
15895	7.97064e-10	
15984	7.8241e-10	
16073	7.68249e-10	
16162	7.54554e-10	
16251	7.413e-10	
16340	7.28467e-10	
16429	7.16034e-10	
16518	7.03981e-10	
16607	6.92291e-10	
16696	6.80946e-10	
16785	6.69931e-10	
16874	6.59232e-10	
16963	6.48834e-10	
17052	6.38724e-10	
17141	6.28891e-10	
17230	6.19323e-10	
17319	6.10009e-10	
17408	6.00938e-10	
17497	5.92102e-10	
17586	5.83491e-10	
17675	5.75096e-10	
17764	5.66909e-10	
17853	5.58923e-10	
17942	5.51129e-10	
18031	5.43522e-10	
18120	5.36094e-10	
18209	5.28839e-10	
18298	5.21751e-10	
18387	5.14825e-10	
18476	5.08054e-10	
18565	5.01434e-10	
18654	4.94959e-10	
18743	4.88626e-10	
18832	4.82428e-10	
18921	4.76363e-10	
19010	4.70425e-10	
19099	4.64612e-10	
19188	4.58918e-10	
19277	4.53341e-10	
19366	4.47877e-10	
19455	4.42522e-10	
19544	4.37274e-10	
19633	4.32129e-10	
