Temp	x_i	v	E	GG	Gf	L1	L2	L3	L4	L5	L6	L7	L8	MB	MC	MD	ME	MM	MS	MT	MTA	MU	MZ	Mnue	Mnum	Mnut	Pi	Tcrit	Ti	Tr	WH1	WH2	WH3	WHc	WHsm	WT	WW	WZ	aEWM1	aS	alph1	alph2	alph3	m22sq	mG0	mGch	mH1	mH2	mHc	mHsm	mssq	Mnue	Mnum	Mnut	Me	MM	MTA	MU	MC	MT	MD	MS	MB	MZ	THMZ	MW	THMW	mHsm	sign_mHsmsq	THmHsm	mG0	sign_mG0sq	THmG0	mGch	sign_mGchsq	THmGch	mH1	THmH1	mH2	THmH2	mH3	THmH3	mHc	THmHc	mHm	RR1x1	RR1x2	RR1x3	RR2x1	RR2x2	RR2x3	RR3x1	RR3x2	RR3x3	alph1	alph2	alph3	yu1	yu2	yu3	yd1	yd2	yd3	yl1	yl2	yl3	
66	64.25428810768838	240.5403082577944	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.806514479292438	1.475170094254386	0.09769338372545604	0	0.1032212383075629	0.09769338372545604	168.5210869264117	1.735835580710648	0.09769338372545604	89.08425197803393	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540034061601432	1.567559355327632	-0.7577054778315133	404689997.5780084	103.5248199856157	94.59638002879387	4241.031022504742	20118.86970749273	20117.65237204702	133.0990675738801	17991429.4700956	0	0	0	0	0.1032212383075629	1.735835580710648	0.09769338372545604	1.475170094254386	168.5210869264117	0.09769338372545604	0.09769338372545604	4.806514479292438	89.08425197803393	89.08425197803393	78.53082650770783	78.53082650770783	133.0990675738801	1	133.0990675738801	103.5248199856157	1	103.5248199856157	94.59638002879387	1	94.59638002879387	4241.031022504742	4241.031022504742	20118.86970749273	20118.86970749273	20119.72231928767	20119.72231928767	20117.65237204702	20117.65237204702	20117.65237204702	0.00235959961823139	-0.002215905531827835	0.9999947610124346	0.9982522202596177	0.05905553138435085	-0.002224625733930162	-0.05905029243268618	0.9982522396546805	0.002351380026341671	-0.7540034061601432	1.567559355327632	-0.7577054778315133	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
67	63.2952688822005	240.1940323217405	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.799595138777208	1.473046475519021	0.09755274672311399	0	0.1030726435411619	0.09755274672311399	168.2784880973716	1.733336714325634	0.09755274672311399	88.95600847088629	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540035335205103	1.56756401378182	-0.7577053257060621	404689997.5780084	103.7732557035331	94.89501917010422	4241.039741653748	20118.86845157269	20117.65461851282	133.2168469655091	17991429.4700956	0	0	0	0	0.1030726435411619	1.733336714325634	0.09755274672311399	1.473046475519021	168.2784880973716	0.09755274672311399	0.09755274672311399	4.799595138777208	88.95600847088629	88.95600847088629	78.41777545337519	78.41777545337519	133.2168469655091	1	133.2168469655091	103.7732557035331	1	103.7732557035331	94.89501917010422	1	94.89501917010422	4241.039741653748	4241.039741653748	20118.86845157269	20118.86845157269	20119.7186104565	20119.7186104565	20117.65461851282	20117.65461851282	20117.65461851282	0.00235620355466087	-0.002212716845389433	0.999994776080841	0.9982522263490519	0.05905554897960393	-0.002221423840669436	-0.05905032509623714	0.9982522456868705	0.002347996411618243	-0.7540035335205103	1.56756401378182	-0.7577053257060621	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
68	62.36445610452108	239.8343105236164	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.79240712091973	1.470840396867641	0.0974066487991815	0	0.1029182788539395	0.0974066487991815	168.0264691785881	1.730740817193616	0.0974066487991815	88.82278528040241	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540036656452405	1.567568853109918	-0.7577051675550892	404689997.5780084	104.0200774970191	95.19260339867979	4241.048643713226	20118.86705952843	20117.65685950271	133.3309095612635	17991429.4700956	0	0	0	0	0.1029182788539395	1.730740817193616	0.0974066487991815	1.470840396867641	168.0264691785881	0.0974066487991815	0.0974066487991815	4.79240712091973	88.82278528040241	88.82278528040241	78.30033463722204	78.30033463722204	133.3309095612635	1	133.3309095612635	104.0200774970191	1	104.0200774970191	95.19260339867979	1	95.19260339867979	4241.048643713226	4241.048643713226	20118.86705952843	20118.86705952843	20119.71467400004	20119.71467400004	20117.65685950271	20117.65685950271	20117.65685950271	0.002352675633297514	-0.00220940435033567	0.9999947917113274	0.9982522326441192	0.05905556759478874	-0.002218097628163944	-0.05905035934179585	0.9982522519225658	0.002344481420427026	-0.7540036656452405	1.567568853109918	-0.7577051675550892	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
69	61.46062340735411	239.4613585381506	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.784954735366531	1.468553180976313	0.09725517754810023	0	0.1027582367967563	0.09725517754810023	167.7651812704729	1.728049445710154	0.09725517754810023	88.68466228185144	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540038024504125	1.567573870412075	-0.757705003530231	404689997.5780084	104.2654657390916	95.48930583172132	4241.057726832693	20118.86553554485	20117.659096418	133.4414568342914	17991429.4700956	0	0	0	0	0.1027582367967563	1.728049445710154	0.09725517754810023	1.468553180976313	167.7651812704729	0.09725517754810023	0.09725517754810023	4.784954735366531	88.68466228185144	88.68466228185144	78.17857447204037	78.17857447204037	133.4414568342914	1	133.4414568342914	104.2654657390916	1	104.2654657390916	95.48930583172132	1	95.48930583172132	4241.057726832693	4241.057726832693	20118.86553554485	20118.86553554485	20119.71051605256	20119.71051605256	20117.659096418	20117.659096418	20117.659096418	0.002349017968377581	-0.002205970031511699	0.9999948078919234	0.998252239140766	0.05905558720270797	-0.002214649089849743	-0.05905039513019413	0.9982522583577579	0.002340837158906229	-0.7540038024504125	1.567573870412075	-0.757705003530231	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
70	60.58261450153476	239.073870523428	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.777211888577956	1.466176819461933	0.09709780261337309	0	0.1025919570035745	0.09709780261337309	167.4937095080686	1.725253176394936	0.09709780261337309	88.5411558558722	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.754003944332364	1.567579083253309	-0.7577048329714504	404689997.5780084	104.5086729920155	95.78440305080488	4241.066999325137	20118.86386080953	20117.6613229594	133.5476353677868	17991429.4700956	0	0	0	0	0.1025919570035745	1.725253176394936	0.09709780261337309	1.466176819461933	167.4937095080686	0.09709780261337309	0.09709780261337309	4.777211888577956	88.5411558558722	88.5411558558722	78.05206863075995	78.05206863075995	133.5476353677868	1	133.5476353677868	104.5086729920155	1	104.5086729920155	95.78440305080488	1	95.78440305080488	4241.066999325137	4241.066999325137	20118.86386080953	20118.86386080953	20119.70610903797	20119.70610903797	20117.6613229594	20117.6613229594	20117.6613229594	0.002345217754804777	-0.002202401865420775	0.9999948246764611	0.9982522458573488	0.05905560792361782	-0.002211066152686586	-0.05905043263552077	0.998252265010601	0.002337050868659961	-0.754003944332364	1.567579083253309	-0.7577048329714504	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
71	59.72933824094977	238.6728334228231	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.769198301812595	1.463717364987199	0.09693492483358931	0	0.1024198629939195	0.09693492483358931	167.2127453379416	1.722359131428182	0.09693492483358931	88.39263151755411	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540040909395928	1.567584478359984	-0.7577046564236063	404689997.5780084	104.750356036255	96.07852901255701	4241.076454131818	20118.86205129214	20117.66354447434	133.6501868888741	17991429.4700956	0	0	0	0	0.1024198629939195	1.722359131428182	0.09693492483358931	1.463717364987199	167.2127453379416	0.09693492483358931	0.09693492483358931	4.769198301812595	88.39263151755411	88.39263151755411	77.92113932748077	77.92113932748077	133.6501868888741	1	133.6501868888741	104.750356036255	1	104.750356036255	96.07852901255701	1	96.07852901255701	4241.076454131818	4241.076454131818	20118.86205129214	20118.86205129214	20119.70147636514	20119.70147636514	20117.66354447434	20117.66354447434	20117.66354447434	0.002341284669458144	-0.002198708937729787	0.9999948420192497	0.9982522527782804	0.05905562965553309	-0.002207357940444742	-0.05905047171009969	0.9982522718656822	0.002333132190650196	-0.7540040909395928	1.567584478359984	-0.7577046564236063	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
72	58.89976409871435	238.2571925872622	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.760892900905867	1.461168349668264	0.09676611587207046	0	0.1022415021942327	0.09676611587207046	166.9215498793215	1.719359700038122	0.09676611587207046	88.23869867696013	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540042426108671	1.567590069918724	-0.7577044733906676	404689997.5780084	104.9899295898461	96.3711180600049	4241.086097820793	20118.86009212845	20117.66575598558	133.7484395556721	17991429.4700956	0	0	0	0	0.1022415021942327	1.719359700038122	0.09676611587207046	1.461168349668264	166.9215498793215	0.09676611587207046	0.09676611587207046	4.760892900905867	88.23869867696013	88.23869867696013	77.78544224376384	77.78544224376384	133.7484395556721	1	133.7484395556721	104.9899295898461	1	104.9899295898461	96.3711180600049	1	96.3711180600049	4241.086097820793	4241.086097820793	20118.86009212845	20118.86009212845	20119.69659624535	20119.69659624535	20117.66575598558	20117.66575598558	20117.66575598558	0.002337208370229655	-0.002194881537491101	0.9999948599628253	0.9982522599180436	0.05905565249386596	-0.002203514702285329	-0.05905051249187914	0.9982522789373237	0.002329070820370919	-0.7540042426108671	1.567590069918724	-0.7577044733906676	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
73	58.09291801517032	237.826940592712	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.752295537509569	1.458529727975498	0.09659137271360912	0	0.1020568714186947	0.09659137271360912	166.6201179309757	1.716254828649949	0.09659137271360912	88.07935458459501	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540043993444874	1.56759585803073	-0.7577042839295409	404689997.5780084	105.2274496625852	96.66222423648897	4241.095929931259	20118.85798435862	20117.66795784143	133.8424504025925	17991429.4700956	0	0	0	0	0.1020568714186947	1.716254828649949	0.09659137271360912	1.458529727975498	166.6201179309757	0.09659137271360912	0.09659137271360912	4.752295537509569	88.07935458459501	88.07935458459501	77.64497495583468	77.64497495583468	133.8424504025925	1	133.8424504025925	105.2274496625852	1	105.2274496625852	96.66222423648897	1	96.66222423648897	4241.095929931259	4241.095929931259	20118.85798435862	20118.85798435862	20119.69147020318	20119.69147020318	20117.66795784143	20117.66795784143	20117.66795784143	0.002332988783597098	-0.002190919595310094	0.9999948785042164	0.9982522672756368	0.05905567643175814	-0.00219953636896204	-0.05905055497102891	0.9982522862245368	0.002324866684159952	-0.7540043993444874	1.56759585803073	-0.7577042839295409	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
74	57.30787858253288	237.3820484951317	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.743405633259298	1.455801322402752	0.09641068360283125	0	0.101865958246769	0.09641068360283125	166.3084292148839	1.713044308391827	0.09641068360283125	87.91458852101535	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540045611076246	1.567601843086523	-0.7577040880494292	404689997.5780084	105.4629603909511	96.95189003763107	4241.105950126962	20118.85572874095	20117.67015029584	133.9322630178009	17991429.4700956	0	0	0	0	0.101865958246769	1.713044308391827	0.09641068360283125	1.455801322402752	166.3084292148839	0.09641068360283125	0.09641068360283125	4.743405633259298	87.91458852101535	87.91458852101535	77.4997280141359	77.4997280141359	133.9322630178009	1	133.9322630178009	105.4629603909511	1	105.4629603909511	96.95189003763107	1	96.95189003763107	4241.105950126962	4241.105950126962	20118.85572874095	20118.85572874095	20119.68609935007	20119.68609935007	20117.67015029584	20117.67015029584	20117.67015029584	0.002328625624994998	-0.002186822843622433	0.9999948976412575	0.9982522748502952	0.05905570146481081	-0.002195422672250628	-0.05905059914098507	0.9982522937265658	0.002320519498073699	-0.7540045611076246	1.567601843086523	-0.7577040880494292	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
75	56.54377353476578	236.9225406940872	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.734223675711037	1.452983282586111	0.09622405844941134	0	0.1016687731488562	0.09622405844941134	165.9865008252345	1.70972831534083	0.09622405844941134	87.74440952261543	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540047278940427	1.567608024759361	-0.7577038858339046	404689997.5780084	105.6965389803633	97.24018969454346	4241.116157698918	20118.85332687713	20117.67233388515	134.017958989643	17991429.4700956	0	0	0	0	0.1016687731488562	1.70972831534083	0.09622405844941134	1.452983282586111	165.9865008252345	0.09622405844941134	0.09622405844941134	4.734223675711037	87.74440952261543	87.74440952261543	77.3497093845593	77.3497093845593	134.017958989643	1	134.017958989643	105.6965389803633	1	105.6965389803633	97.24018969454346	1	97.24018969454346	4241.116157698918	4241.116157698918	20118.85332687713	20118.85332687713	20119.6804860337	20119.6804860337	20117.67233388515	20117.67233388515	20117.67233388515	0.002324119132899441	-0.002182591505957765	0.9999949173693706	0.9982522826404441	0.05905572758301268	-0.002191173837071622	-0.05905064498715795	0.9982523014418546	0.002316029499276962	-0.7540047278940427	1.567608024759361	-0.7577038858339046	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
76	55.79977651457149	236.4477249667823	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.724735832759408	1.450071363306241	0.09603121611299609	0	0.1014650190766372	0.09603121611299609	165.6538477949182	1.706301854138937	0.09603121611299609	87.56856122425441	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540048998578697	1.567614412361256	-0.7577036769279074	404689997.5780084	105.9278375081816	97.52678853946074	4241.126556658457	20118.85076968787	20117.6745055692	134.0991318320622	17991429.4700956	0	0	0	0	0.1014650190766372	1.706301854138937	0.09603121611299609	1.450071363306241	165.6538477949182	0.09603121611299609	0.09603121611299609	4.724735832759408	87.56856122425441	87.56856122425441	77.1946930724319	77.1946930724319	134.0991318320622	1	134.0991318320622	105.9278375081816	1	105.9278375081816	97.52678853946074	1	97.52678853946074	4241.126556658457	4241.126556658457	20118.85076968787	20118.85076968787	20119.67461694511	20119.67461694511	20117.6745055692	20117.6745055692	20117.6745055692	0.002319462518797117	-0.002178219207884741	0.9999949377145396	0.998252290654996	0.05905575484353123	-0.002186783463063452	-0.05905069259269941	0.9982523093792187	0.002311389923698495	-0.7540048998578697	1.567614412361256	-0.7577036769279074	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
77	55.07510409230433	235.9574803616611	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.714939687531289	1.447064822799237	0.09583210747014814	0	0.1012546441270884	0.09583210747014814	165.3103853860055	1.702764051951086	0.09583210747014814	87.38699883144881	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540050770843153	1.567621007520834	-0.7577034613919258	404689997.5780084	106.1568539907318	97.81168529978615	4241.137147192668	20118.8480567471	20117.67666520534	134.1757703231274	17991429.4700956	0	0	0	0	0.1012546441270884	1.702764051951086	0.09583210747014814	1.447064822799237	165.3103853860055	0.09583210747014814	0.09583210747014814	4.714939687531289	87.38699883144881	87.38699883144881	77.03463958987858	77.03463958987858	134.1757703231274	1	134.1757703231274	106.1568539907318	1	106.1568539907318	97.81168529978615	1	97.81168529978615	4241.137147192668	4241.137147192668	20118.8480567471	20118.8480567471	20119.66849145961	20119.66849145961	20117.67666520534	20117.67666520534	20117.67666520534	0.002314654595803788	-0.00217370483455618	0.9999949586779897	0.9982522988942969	0.05905578325030386	-0.00218225043127483	-0.05905074196277126	0.9982523175390005	0.002306599588322462	-0.7540050770843153	1.567621007520834	-0.7577034613919258	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
78	54.36901301419786	235.4518026479706	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.704835155487103	1.443963635119009	0.09562673080258341	0	0.1010376464846985	0.09562673080258341	164.9561106344564	1.699114878246462	0.09562673080258341	87.19972077733654	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540052594851392	1.567627810296331	-0.7577032392151443	404689997.5780084	106.3836574568658	98.09494692218182	4241.147928693853	20118.84518942716	20117.67881325315	134.2479447969662	17991429.4700956	0	0	0	0	0.1010376464846985	1.699114878246462	0.09562673080258341	1.443963635119009	164.9561106344564	0.09562673080258341	0.09562673080258341	4.704835155487103	87.19972077733654	87.19972077733654	76.86954755565667	76.86954755565667	134.2479447969662	1	134.2479447969662	106.3836574568658	1	106.3836574568658	98.09494692218182	1	98.09494692218182	4241.147928693853	4241.147928693853	20118.84518942716	20118.84518942716	20119.66211158871	20119.66211158871	20117.67881325315	20117.67881325315	20117.67881325315	0.002309695321529163	-0.002169048345725383	0.9999949802557988	0.9982523073570512	0.05905581279383969	-0.002177574701830299	-0.05905079308396119	0.9982523259199212	0.002301658450408392	-0.7540052594851392	1.567627810296331	-0.7577032392151443	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
79	53.68079765958776	234.9304945880117	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.69441829539196	1.440766590658914	0.09541500600390161	0	0.1008139415103497	0.09541500600390161	164.5908853567303	1.695352909678525	0.09541500600390161	87.00665401481378	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540054471245204	1.567634823342458	-0.7577030103807919	404689997.5780084	106.6082047853568	98.37653261991331	4241.158901801686	20118.84216627781	20117.68094922704	134.3155963702774	17991429.4700956	0	0	0	0	0.1008139415103497	1.695352909678525	0.09541500600390161	1.440766590658914	164.5908853567303	0.09541500600390161	0.09541500600390161	4.69441829539196	87.00665401481378	87.00665401481378	76.69935257623631	76.69935257623631	134.3155963702774	1	134.3155963702774	106.6082047853568	1	106.6082047853568	98.37653261991331	1	98.37653261991331	4241.158901801686	4241.158901801686	20118.84216627781	20118.84216627781	20119.65547520641	20119.65547520641	20117.68094922704	20117.68094922704	20117.68094922704	0.002304582760979111	-0.002164247924078626	0.9999950024521227	0.9982523160446991	0.05905584348303262	-0.002172754450445611	-0.05905084596931846	0.9982523345234063	0.002296564581532497	-0.7540054471245204	1.567634823342458	-0.7577030103807919	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
80	53.00978768884291	234.3937714607092	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.683693408983376	1.437475009667662	0.09519702050779219	0	0.1005836215850542	0.09519702050779219	164.2148603759415	1.691479699786553	0.09519702050779219	86.8078782725635	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540056398938755	1.567642043765173	-0.7577027750445292	404689997.5780084	106.8306968590813	98.65663565269746	4241.17006442092	20118.83899203728	20117.68307471362	134.3789476828874	17991429.4700956	0	0	0	0	0.1005836215850542	1.691479699786553	0.09519702050779219	1.437475009667662	164.2148603759415	0.09519702050779219	0.09519702050779219	4.683693408983376	86.8078782725635	86.8078782725635	76.52412493518874	76.52412493518874	134.3789476828874	1	134.3789476828874	106.8306968590813	1	106.8306968590813	98.65663565269746	1	98.65663565269746	4241.17006442092	4241.17006442092	20118.83899203728	20118.83899203728	20119.64858925805	20119.64858925805	20117.68307471362	20117.68307471362	20117.68307471362	0.002299319024155699	-0.002159305550323697	0.9999950252534089	0.998252324952522	0.05905587528921398	-0.002167791666593978	-0.05905090057662206	0.9982523433447905	0.002291320083434172	-0.7540056398938755	1.567642043765173	-0.7577027750445292	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
81	52.35534586552387	233.8407609676435	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.672643065856384	1.434083542569744	0.09497242003773139	0	0.1003463123860067	0.09497242003773139	163.8274245650866	1.687488953714418	0.09497242003773139	86.60307049432633	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540058380108084	1.567649483299149	-0.7577025327884145	404689997.5780084	107.0507009635337	98.93484189932471	4241.181421558861	20118.83565537226	20117.68518591801	134.4374888646995	17991429.4700956	0	0	0	0	0.1003463123860067	1.687488953714418	0.09497242003773139	1.434083542569744	163.8274245650866	0.09497242003773139	0.09497242003773139	4.672643065856384	86.60307049432633	86.60307049432633	76.34357984733036	76.34357984733036	134.4374888646995	1	134.4374888646995	107.0507009635337	1	107.0507009635337	98.93484189932471	1	98.93484189932471	4241.181421558861	4241.181421558861	20118.83565537226	20118.83565537226	20119.64143713061	20119.64143713061	20117.68518591801	20117.68518591801	20117.68518591801	0.002293895556500144	-0.002154213191682158	0.9999950486920925	0.9982523340916394	0.05905590828384934	-0.002162678284852973	-0.05905095700977308	0.9982523523950718	0.002285916432325117	-0.7540058380108084	1.567649483299149	-0.7577025327884145	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
82	51.71686603789553	233.2717269981142	2.71828	1.21358	1.16637e-05	0.2581069881028696	2.904849808387139	0.8522600447131863	2.216012927427159	-0.5932070904331004	1.07217104143127	-0.09706971697984421	1.738878697622312	4.661272539088701	1.430593807728443	0.09474131177009558	0	0.1001021271540208	0.09474131177009558	163.4287628034149	1.683382575793412	0.09474131177009558	86.39232841166768	0	0	0	3.14159	164.9179484739133	-3563.434717649763	-3794.174885847564	0	1	1	1	1	2	2.085	2.4952	0.00775795	0.1172	-0.7540060414131339	1.56765713839691	-0.7577022838655671	404689997.5780084	107.2684522381249	99.21137770436883	4241.192970737961	20118.83216188599	20117.68728471646	134.4914811898468	17991429.4700956	0	0	0	0	0.1001021271540208	1.683382575793412	0.09474131177009558	1.430593807728443	163.4287628034149	0.09474131177009558	0.09474131177009558	4.661272539088701	86.39232841166768	86.39232841166768	76.15780346639133	76.15780346639133	134.4914811898468	1	134.4914811898468	107.2684522381249	1	107.2684522381249	99.21137770436883	1	99.21137770436883	4241.192970737961	4241.192970737961	20118.83216188599	20118.83216188599	20119.63402703739	20119.63402703739	20117.68728471646	20117.68728471646	20117.68728471646	0.002288314944587224	-0.00214897327629782	0.9999950727521473	0.9982523434565972	0.05905594243092345	-0.002157416744037325	-0.05905101521672913	0.9982523616688583	0.002280356204721265	-0.7540060414131339	1.56765713839691	-0.7577022838655671	0.0005743707124154399	0.008672997757473145	0.9907894789166338	0.0005743707124154399	0.0005743707124154399	0.02825903905083964	0	0.0006068707411111021	0.01020553369234002	
