x	tac	
5	1.05587e-09	
5.95	1.14374e-09	
6.9	1.21382e-09	
7.85	1.27093e-09	
8.8	1.31832e-09	
9.75	1.35825e-09	
10.7	1.39222e-09	
11.65	1.42153e-09	
12.6	1.44709e-09	
13.55	1.46957e-09	
14.5	1.4895e-09	
15.45	1.50729e-09	
16.4	1.52326e-09	
17.35	1.53768e-09	
18.3	1.55076e-09	
19.25	1.56268e-09	
20.2	1.57358e-09	
21.15	1.5836e-09	
22.1	1.59284e-09	
23.05	1.60137e-09	
24	1.60929e-09	
24.95	1.61665e-09	
25.9	1.62351e-09	
26.85	1.62992e-09	
27.8	1.63593e-09	
28.75	1.64156e-09	
29.7	1.64686e-09	
30.65	1.65185e-09	
31.6	1.65656e-09	
32.55	1.66102e-09	
33.5	1.66523e-09	
34.45	1.66922e-09	
35.4	1.6552e-09	
36.35	1.6585e-09	
37.3	1.66167e-09	
38.25	1.6647e-09	
39.2	1.66761e-09	
40.15	1.67039e-09	
41.1	1.67306e-09	
42.05	1.67562e-09	
43	1.67808e-09	
43.95	1.68044e-09	
44.9	1.68271e-09	
45.85	1.68489e-09	
46.8	1.68699e-09	
47.75	1.68902e-09	
48.7	1.69097e-09	
49.65	1.69285e-09	
50.6	1.69467e-09	
51.55	1.69642e-09	
52.5	1.69812e-09	
53.45	1.69976e-09	
54.4	1.70135e-09	
55.35	1.70288e-09	
56.3	1.70437e-09	
57.25	1.70581e-09	
58.2	1.70721e-09	
59.15	1.70856e-09	
60.1	1.70987e-09	
61.05	1.71115e-09	
62	1.71239e-09	
62.95	1.71359e-09	
63.9	1.71476e-09	
64.85	1.7159e-09	
65.8	1.71701e-09	
66.75	1.71808e-09	
67.7	1.71913e-09	
68.65	1.72015e-09	
69.6	1.72114e-09	
70.55	1.72211e-09	
71.5	1.72305e-09	
72.45	1.72397e-09	
73.4	1.72487e-09	
74.35	1.72574e-09	
75.3	1.7266e-09	
76.25	1.72743e-09	
77.2	1.72824e-09	
78.15	1.72904e-09	
79.1	1.72982e-09	
80.05	1.73058e-09	
81	1.73132e-09	
81.95	1.73204e-09	
82.9	1.73275e-09	
83.85	1.73344e-09	
84.8	1.73412e-09	
85.75	1.73479e-09	
86.7	1.73544e-09	
87.65	1.73608e-09	
88.6	1.7367e-09	
89.55	1.73731e-09	
90.5	1.73791e-09	
91.45	1.7385e-09	
92.4	1.73907e-09	
93.35	1.73963e-09	
94.3	1.74019e-09	
95.25	1.74073e-09	
96.2	1.74126e-09	
97.15	1.74178e-09	
98.1	1.74229e-09	
99.05	1.74279e-09	
